text	sentiment
director dominic sena ( who made the highly underrated kalifornia ) and producer jerry bruckheimer ( the rock , armageddon ) bring us a slick and entertaining remake of the 1974 film of the same name that absolutely no one has ever seen . 	1
nicolas cage plays memphis , a retired car thief who's " pulled back in " to the business by an evil car thief overlord ( christopher eccleston ) determined to kill memphis' kid brother ( giovanni ribisi ) . 	1
memphis is ordered to steal 50 cars in four days time or his brother will meet an unfortunate demise , all while having to elude the detectives hot on his trail and a rival car thief who feels the job should have been given to him and his gang . 	1
memphis sets out to put his old crew back together , but discovers that most of them have retired as well . 	1
gone in sixty seconds does things right from the opening credits . 	1
in that sequence , we get a rockin' little tune from moby , along with some simple back story told only with photographs and assorted objects . 	1
filmmakers can sometimes make or break a film just from its opening title sequence , and this one easily gets you in the mindset for an entertaining ride . 	1
and what follows doesn't disappoint . . . 	1
cage turns in one of his good performances here ( he can easily go either way . . . 	1
good or bad . . . 	1
i don't know how he does that ) , and his mannerisms and dialogue delivery carry the film along nicely . 	1
of the supporting cast members , angelina jolie as memphis' former love is in the film just to provide eye candy ( she's definitely the hottest looking grease monkey i've ever seen ) and robert duvall as memphis' former mentor is just around to lend the film some class . 	1
also , i'm a big fan of will patton ( armageddon , the postman ) and would love to see him get a huge role someday . 	1
none of these three performers are given much to do unfortunately . 	1
some underrated performers however are given meaty supporting roles . 	1
delroy lindo ( get shorty ) shines as the exasperated detective in pursuit of memphis , as does timothy olyphant ( go ) as lindo's partner . 	1
i just wish some of the other characters could have been as important . 	1
the only real gripe i have about the film though is its conclusion . . . 	1
mainly because you know how it will end before the opening credits even roll . 	1
there's no doubt in anyone's mind that the 50 cars will be successfully stolen , and the filmmakers blew a perfectly good opportunity to add some suspense to the picture by using the " rival car thief " plot line . 	1
as it stands , that story line is wrapped up about halfway through the film in a tidy little package . 	1
but if i was making this film , i'd have had the rival gang trying to get to the cars before memphis and his crew , thereby making memphis have to improvise . . . 	1
thereby adding some meat to the plot . 	1
the finale is essentially just a big car chase , and there just aren't ways to make car chases interesting anymore . 	1
it's all been done . 	1
the chase is also shot and edited in that " jerry bruckheimer action sequence " kind of way that leaves the audience wondering what specifically is going on in the scene . 	1
sure it's a car chase , but what exactly are the particulars of it ? 	1
it's very hard to tell . 	1
finally , there's a stunt during this scene that comes close to challenging the " bus jumping the ramp " sequence from speed in the " oh , i don't think so . . . " 	1
department . 	1
despite those minor complaints , gone in sixty seconds is pure summer movie entertainment . 	1
